"date","city_name","province_level_region","city_type","latitude","longitude","temperature_2m_mean_c","temperature_2m_min_c","temperature_2m_max_c","apparent_temperature_max_c","precipitation_sum_mm","rain_sum_mm","wind_speed_10m_max_kmh","shortwave_radiation_sum_mj_m2","pm2_5_mean_ug_m3","pm10_mean_ug_m3","nitrogen_dioxide_mean_ug_m3","ozone_mean_ug_m3","us_aqi_daily_max","european_aqi_daily_max"
"2023-06-08","Beijing","Beijing","Municipality","39.9042","116.4074","28.2","20.3","34.9","30.6","0.00","0.00","28.3","21.12","15.871","27.292","24.546","70.542","74","48"
"2023-06-09","Beijing","Beijing","Municipality","39.9042","116.4074","27.2","19.5","33.1","28.4","0.00","0.00","25.9","22.92","18.696","27.233","38.713","54.917","67","51"
"2023-06-10","Beijing","Beijing","Municipality","39.9042","116.4074","25.2","18.7","30.1","27.3","0.00","0.00","20.0","20.28","19.4","27.721","49.196","42.208","72","46"
"2023-06-11","Beijing","Beijing","Municipality","39.9042","116.4074","24.5","18.5","30.2","29.3","0.20","0.20","14.9","21.63","38.892","55.879","72.479","55.208","108","71"
"2023-06-12","Beijing","Beijing","Municipality","39.9042","116.4074","24.4","17.8","31.6","29.5","0.00","0.00","23.3","21.35","35.238","50.375","59.6","54.833","124","76"
"2023-06-13","Beijing","Beijing","Municipality","39.9042","116.4074","26.7","19.8","33.1","31.8","0.00","0.00","11.7","21.92","38.258","54.779","53.383","58.458","109","71"
"2023-06-14","Beijing","Beijing","Municipality","39.9042","116.4074","27.9","18.9","36.1","34.4","0.00","0.00","20.6","23.70","42.875","61.338","36.979","96.25","120","75"
"2023-06-15","Beijing","Beijing","Municipality","39.9042","116.4074","29.4","21.3","38.2","37.8","0.00","0.00","17.1","23.15","49.583","71.067","38.496","103.75","138","79"
"2023-06-16","Beijing","Beijing","Municipality","39.9042","116.4074","31.4","23.1","39.4","37.9","0.00","0.00","23.7","23.50","51.892","74.479","38.938","120.333","180","88"
"2023-06-17","Beijing","Beijing","Municipality","39.9042","116.4074","31.3","25.5","38.2","38.1","0.00","0.00","23.4","21.36","63.942","91.804","49.004","134.75","204","90"
"2023-06-18","Beijing","Beijing","Municipality","39.9042","116.4074","28.8","21.9","35.5","36.7","0.00","0.00","17.7","22.54","72.058","104.221","58.075","115.5","202","97"
"2023-06-19","Beijing","Beijing","Municipality","39.9042","116.4074","24.4","20.9","27.6","29.6","4.90","4.90","19.9","5.95","68.675","98.529","97.279","24.75","166","102"
"2023-06-20","Beijing","Beijing","Municipality","39.9042","116.4074","26.2","18.8","34.5","33.9","0.10","0.10","15.1","21.47","74.988","108.192","80.929","71.458","165","101"
"2023-06-21","Beijing","Beijing","Municipality","39.9042","116.4074","30.1","20.1","39.2","37.1","0.00","0.00","27.2","24.50","32.254","46.146","51.154","46.125","164","100"
"2023-06-22","Beijing","Beijing","Municipality","39.9042","116.4074","32.1","22.1","40.7","39.2","0.00","0.00","20.4","24.38","32.525","46.588","59.279","75.958","98","67"
"2023-06-23","Beijing","Beijing","Municipality","39.9042","116.4074","33.5","25.4","40.7","39.1","0.00","0.00","20.8","23.23","47.983","68.612","81.467","90.958","166","78"
"2023-06-24","Beijing","Beijing","Municipality","39.9042","116.4074","33.3","26.0","40.5","35.8","0.00","0.00","29.3","24.40","34.746","49.746","90.804","57.75","134","79"
"2023-06-25","Beijing","Beijing","Municipality","39.9042","116.4074","30.1","24.9","36.0","36.0","0.00","0.00","21.9","20.87","52.454","76.188","77.2","64.167","143","82"
"2023-06-26","Beijing","Beijing","Municipality","39.9042","116.4074","26.5","22.9","34.8","35.4","4.40","4.40","26.4","18.96","51.383","75.504","71.55","66.417","142","82"
"2023-06-27","Beijing","Beijing","Municipality","39.9042","116.4074","30.3","22.6","38.2","37.4","0.00","0.00","20.7","23.55","70.812","106.642","78.829","91.875","170","106"
"2023-06-28","Beijing","Beijing","Municipality","39.9042","116.4074","27.9","24.1","30.5","32.2","1.60","1.60","15.3","11.62","52.725","78.683","64.421","65.375","161","97"
"2023-06-29","Beijing","Beijing","Municipality","39.9042","116.4074","28.5","20.0","37.0","36.4","0.00","0.00","21.0","24.62","60.171","107.771","54.196","93.833","163","98"
"2023-06-30","Beijing","Beijing","Municipality","39.9042","116.4074","31.3","23.1","40.0","39.7","0.00","0.00","21.3","24.11","37.842","60.471","43.104","114.167","178","88"
"2023-07-01","Beijing","Beijing","Municipality","39.9042","116.4074","32.9","24.8","41.2","38.0","0.00","0.00","28.2","21.48","31.758","49.988","47.254","88.708","119","70"
"2023-07-02","Beijing","Beijing","Municipality","39.9042","116.4074","32.7","24.7","39.3","39.2","0.00","0.00","20.1","23.04","45.838","68.692","51.079","109.167","203","80"
"2023-07-03","Beijing","Beijing","Municipality","39.9042","116.4074","29.7","25.2","35.5","38.1","2.30","2.30","18.6","13.77","54.908","83.121","48.721","94.833","148","84"
"2023-07-04","Beijing","Beijing","Municipality","39.9042","116.4074","26.1","22.8","30.9","31.2","19.40","19.40","20.3","14.19","45.588","69.179","48.4","85.083","150","85"
"2023-07-05","Beijing","Beijing","Municipality","39.9042","116.4074","30.1","19.8","40.0","36.9","0.00","0.00","24.5","25.09","41.892","71.462","57.475","58.167","134","79"
"2023-07-06","Beijing","Beijing","Municipality","39.9042","116.4074","32.3","22.5","41.6","38.2","0.00","0.00","27.7","23.07","39.988","72.871","52.212","80.542","132","74"
"2023-07-07","Beijing","Beijing","Municipality","39.9042","116.4074","31.1","24.1","38.1","37.6","0.00","0.00","17.1","21.47","35.671","64.112","44.137","66.75","125","77"
"2023-07-08","Beijing","Beijing","Municipality","39.9042","116.4074","31.7","23.4","37.3","35.2","0.00","0.00","23.3","23.10","19.713","30.083","30.95","46.417","100","69"
"2023-07-09","Beijing","Beijing","Municipality","39.9042","116.4074","31.9","24.7","37.7","36.7","0.00","0.00","18.0","21.72","27.858","42.383","36.625","49.75","84","61"
"2023-07-10","Beijing","Beijing","Municipality","39.9042","116.4074","32.4","25.7","40.3","40.9","0.30","0.30","29.9","22.29","53.579","78.45","46.192","95.625","178","84"
"2023-07-11","Beijing","Beijing","Municipality","39.9042","116.4074","29.9","25.1","36.5","38.8","10.30","10.30","23.4","20.97","61.517","92.5","37.538","137.583","215","89"
"2023-07-12","Beijing","Beijing","Municipality","39.9042","116.4074","24.4","23.8","24.9","29.4","27.90","27.90","16.3","4.82","50.05","73.904","53.704","68","175","89"
"2023-07-13","Beijing","Beijing","Municipality","39.9042","116.4074","24.5","23.3","26.7","30.5","5.40","5.40","10.7","6.93","61.188","88.971","66.125","55.667","153","88"
"2023-07-14","Beijing","Beijing","Municipality","39.9042","116.4074","27.6","21.5","34.3","33.8","0.00","0.00","28.8","23.79","36.529","60.037","45.525","46.75","157","92"
"2023-07-15","Beijing","Beijing","Municipality","39.9042","116.4074","27.8","25.1","32.0","31.1","0.00","0.00","29.7","21.96","16.296","23.412","25.463","63.75","103","69"
"2023-07-16","Beijing","Beijing","Municipality","39.9042","116.4074","28.0","21.3","34.5","36.2","0.00","0.00","14.5","24.06","30.167","43.242","42.821","53.375","89","64"
"2023-07-17","Beijing","Beijing","Municipality","39.9042","116.4074","28.2","22.1","35.0","36.5","0.00","0.00","18.5","23.63","53.858","77.163","64.296","66.958","149","84"
"2023-07-18","Beijing","Beijing","Municipality","39.9042","116.4074","29.4","23.4","35.9","36.7","0.00","0.00","18.9","23.23","57.917","83.054","62.325","69.875","152","86"
"2023-07-19","Beijing","Beijing","Municipality","39.9042","116.4074","30.1","23.7","37.1","37.3","0.00","0.00","19.9","23.80","67.133","96.471","60.842","85.583","171","93"
"2023-07-20","Beijing","Beijing","Municipality","39.9042","116.4074","29.3","24.0","35.8","37.5","0.40","0.40","17.6","22.19","70.346","102.017","61.492","88.417","185","100"
"2023-07-21","Beijing","Beijing","Municipality","39.9042","116.4074","24.4","22.1","27.7","30.9","59.90","59.90","22.0","7.26","61.454","90.483","56.417","41.792","162","98"
"2023-07-22","Beijing","Beijing","Municipality","39.9042","116.4074","23.3","21.6","26.2","29.1","14.60","14.60","15.3","12.35","49.312","72.763","51.229","55.333","154","89"
"2023-07-23","Beijing","Beijing","Municipality","39.9042","116.4074","26.6","21.1","31.9","36.8","0.00","0.00","10.5","22.06","60.271","86.875","61.375","79.917","168","88"
"2023-07-24","Beijing","Beijing","Municipality","39.9042","116.4074","27.9","22.6","33.6","37.3","0.00","0.00","18.1","21.54","83.004","120.413","78.446","90.083","198","105"
"2023-07-25","Beijing","Beijing","Municipality","39.9042","116.4074","27.8","23.6","32.1","37.5","0.00","0.00","15.6","22.55","111.533","162.308","82.433","105.042","222","129"
"2023-07-26","Beijing","Beijing","Municipality","39.9042","116.4074","28.3","24.3","32.9","39.0","1.60","1.60","11.9","20.97","95.492","139.571","80.896","96.083","207","129"
"2023-07-27","Beijing","Beijing","Municipality","39.9042","116.4074","27.4","23.9","32.9","38.2","10.00","10.00","16.1","18.73","94.579","139.937","70.667","94.542","196","116"
"2023-07-28","Beijing","Beijing","Municipality","39.9042","116.4074","25.8","23.2","28.5","32.5","4.50","4.50","11.9","10.69","99.425","146.342","78.304","72.25","180","118"
"2023-07-29","Beijing","Beijing","Municipality","39.9042","116.4074","25.2","23.4","29.1","34.2","26.20","26.20","15.0","9.12","51.412","75","56.608","17","186","124"
"2023-07-30","Beijing","Beijing","Municipality","39.9042","116.4074","24.3","22.9","25.9","28.6","55.80","55.80","38.5","3.15","17.667","25.533","34.262","11.833","140","81"
"2023-07-31","Beijing","Beijing","Municipality","39.9042","116.4074","25.1","23.7","28.6","31.8","76.60","76.60","27.2","3.95","17.271","25.367","35.104","20.333","66","35"
"2023-08-01","Beijing","Beijing","Municipality","39.9042","116.4074","26.1","24.2","29.7","35.5","43.20","43.20","20.6","8.85","39.975","57.496","56.492","22.875","107","71"
"2023-08-02","Beijing","Beijing","Municipality","39.9042","116.4074","28.4","24.9","32.1","36.6","0.10","0.10","23.9","15.89","58.275","84.762","54.042","61.292","154","89"
"2023-08-03","Beijing","Beijing","Municipality","39.9042","116.4074","29.6","26.6","33.2","40.0","0.00","0.00","14.9","16.08","70.625","102.613","67.429","72.375","159","95"
"2023-08-04","Beijing","Beijing","Municipality","39.9042","116.4074","29.0","26.8","31.6","39.1","14.50","14.50","16.4","12.67","96.708","139.288","84.617","60.042","179","117"
"2023-08-05","Beijing","Beijing","Municipality","39.9042","116.4074","28.2","24.2","33.2","38.3","3.20","3.20","20.3","18.98","81.337","120.138","72.371","62.958","187","126"
"2023-08-06","Beijing","Beijing","Municipality","39.9042","116.4074","26.0","23.7","29.1","32.2","0.70","0.70","13.8","19.49","66.637","96.875","64.05","33.583","168","105"
"2023-08-07","Beijing","Beijing","Municipality","39.9042","116.4074","25.8","23.3","28.8","31.9","0.20","0.20","18.9","13.82","72.929","106.221","75.875","11.208","164","100"
"2023-08-08","Beijing","Beijing","Municipality","39.9042","116.4074","26.9","23.2","31.1","35.4","0.00","0.00","12.2","15.17","89.567","131.987","78.317","35.417","174","112"
"2023-08-09","Beijing","Beijing","Municipality","39.9042","116.4074","28.1","24.1","32.1","37.7","0.60","0.60","11.7","17.67","97.129","146.954","74.533","66.125","179","117"
"2023-08-10","Beijing","Beijing","Municipality","39.9042","116.4074","27.0","23.8","31.4","35.0","1.80","1.80","19.5","15.00","104.954","163.333","73.908","71.583","186","124"
"2023-08-11","Beijing","Beijing","Municipality","39.9042","116.4074","26.4","23.4","29.3","33.8","13.30","13.30","13.2","10.30","91.338","135.979","86.217","26.333","186","124"
"2023-08-12","Beijing","Beijing","Municipality","39.9042","116.4074","26.7","24.0","30.8","35.7","5.00","5.00","12.4","19.42","58.954","84.617","57.8","65.167","176","113"
"2023-08-13","Beijing","Beijing","Municipality","39.9042","116.4074","27.5","22.5","32.4","36.9","0.00","0.00","13.1","21.60","65.262","93.383","75.862","49.25","157","92"
"2023-08-14","Beijing","Beijing","Municipality","39.9042","116.4074","27.6","22.6","32.9","38.7","0.00","0.00","14.0","21.31","79.783","114.083","85.467","75.458","174","106"
"2023-08-15","Beijing","Beijing","Municipality","39.9042","116.4074","28.0","23.5","32.4","36.6","0.00","0.00","19.3","20.95","76.5","109.429","80.296","66.917","167","104"
"2023-08-16","Beijing","Beijing","Municipality","39.9042","116.4074","28.9","24.6","34.1","40.8","4.20","4.20","14.8","20.69","99.229","143.838","88.162","87.625","205","118"
"2023-08-17","Beijing","Beijing","Municipality","39.9042","116.4074","27.9","24.1","31.6","37.2","0.10","0.10","11.3","17.06","103.604","150.192","91.483","85","187","126"
"2023-08-18","Beijing","Beijing","Municipality","39.9042","116.4074","29.1","24.7","35.7","36.0","0.00","0.00","12.8","21.01","71.604","114.767","78.312","41.667","188","127"
"2023-08-19","Beijing","Beijing","Municipality","39.9042","116.4074","27.7","21.5","33.6","38.1","0.00","0.00","10.9","21.08","93.167","143.483","94.792","75.292","187","114"
"2023-08-20","Beijing","Beijing","Municipality","39.9042","116.4074","25.8","23.1","30.6","36.0","17.00","17.00","13.0","16.33","81.829","122.079","79.438","53.708","182","120"
"2023-08-21","Beijing","Beijing","Municipality","39.9042","116.4074","25.1","22.1","29.6","33.3","15.60","15.60","15.7","19.49","57.842","84.587","77.471","59.458","169","105"
"2023-08-22","Beijing","Beijing","Municipality","39.9042","116.4074","24.4","19.0","30.1","30.8","0.00","0.00","15.7","21.65","31.758","46.75","49.863","35.167","152","86"
"2023-08-23","Beijing","Beijing","Municipality","39.9042","116.4074","24.2","19.2","29.6","32.5","3.50","3.50","20.0","19.71","57.987","89.308","74.062","46.542","151","85"
"2023-08-24","Beijing","Beijing","Municipality","39.9042","116.4074","21.4","18.4","23.8","26.2","5.10","5.10","13.3","7.89","67.938","100.983","76.862","41.667","157","93"
"2023-08-25","Beijing","Beijing","Municipality","39.9042","116.4074","22.1","17.3","26.8","30.5","0.00","0.00","12.1","17.79","74.417","107.125","73.863","52.125","167","104"
"2023-08-26","Beijing","Beijing","Municipality","39.9042","116.4074","23.3","19.7","26.9","28.9","0.00","0.00","15.9","14.52","84.242","122.862","74.129","40.375","171","107"
"2023-08-27","Beijing","Beijing","Municipality","39.9042","116.4074","22.3","20.5","25.2","27.6","3.30","3.30","13.3","6.22","98.087","143.679","80.483","23.708","180","118"
"2023-08-28","Beijing","Beijing","Municipality","39.9042","116.4074","23.4","18.4","28.5","28.9","0.20","0.20","15.5","19.76","67.442","96.879","52.175","42.042","181","119"
"2023-08-29","Beijing","Beijing","Municipality","39.9042","116.4074","22.6","17.9","28.1","28.4","0.00","0.00","16.1","20.33","28.458","40.792","46.596","41.667","159","94"
"2023-08-30","Beijing","Beijing","Municipality","39.9042","116.4074","23.1","17.1","29.6","31.5","0.00","0.00","13.4","19.13","50.6","72.492","57.437","42.875","136","80"
"2023-08-31","Beijing","Beijing","Municipality","39.9042","116.4074","22.8","19.7","26.9","29.1","1.30","1.30","14.8","18.43","74.133","108.617","66.558","40.583","161","97"
"2023-09-01","Beijing","Beijing","Municipality","39.9042","116.4074","23.4","17.6","29.4","31.1","0.00","0.00","11.4","17.94","84.058","121.758","71.988","31.833","177","114"
"2023-09-02","Beijing","Beijing","Municipality","39.9042","116.4074","23.2","19.4","28.4","30.5","3.00","3.00","17.2","14.67","99.421","145.121","73.158","37.208","180","118"
"2023-09-03","Beijing","Beijing","Municipality","39.9042","116.4074","24.0","19.3","28.8","32.6","0.00","0.00","9.7","18.37","125.392","183.021","92.079","47.25","199","139"
"2023-09-04","Beijing","Beijing","Municipality","39.9042","116.4074","25.4","20.6","30.8","35.7","0.00","0.00","8.0","18.84","138.504","201.858","100.392","64.958","219","156"
"2023-09-05","Beijing","Beijing","Municipality","39.9042","116.4074","25.9","21.9","30.4","34.9","1.10","1.10","8.6","15.59","131.887","195.521","84.646","75.375","213","151"
"2023-09-06","Beijing","Beijing","Municipality","39.9042","116.4074","25.9","21.4","31.1","35.0","0.00","0.00","11.9","17.44","129.883","195.996","84.296","56.958","206","146"
"2023-09-07","Beijing","Beijing","Municipality","39.9042","116.4074","26.2","21.6","31.2","33.5","0.00","0.00","18.0","18.42","121.529","184.592","76.492","60.583","209","147"
"2023-09-08","Beijing","Beijing","Municipality","39.9042","116.4074","24.3","22.5","28.2","33.2","2.40","2.40","13.3","7.57","125.196","185.95","94.029","8.25","199","139"
"2023-09-09","Beijing","Beijing","Municipality","39.9042","116.4074","21.6","20.5","23.0","26.8","64.50","64.50","14.1","2.25","98.608","142.096","85.204","16.667","207","146"
"2023-09-10","Beijing","Beijing","Municipality","39.9042","116.4074","21.9","19.7","25.6","27.7","0.00","0.00","9.7","10.97","79.638","116.65","75.367","31.833","181","119"
"2023-09-11","Beijing","Beijing","Municipality","39.9042","116.4074","23.0","18.7","28.5","31.3","0.00","0.00","12.6","14.37","84.163","126.967","71.742","21.958","171","108"
"2023-09-12","Beijing","Beijing","Municipality","39.9042","116.4074","21.6","17.8","25.8","25.7","0.00","0.00","15.5","18.76","34.371","52.838","45.296","22.542","170","107"
"2023-09-13","Beijing","Beijing","Municipality","39.9042","116.4074","20.8","15.7","26.3","26.5","0.00","0.00","13.6","18.21","58.058","89.017","58.8","25.792","151","86"
"2023-09-14","Beijing","Beijing","Municipality","39.9042","116.4074","21.5","15.9","27.8","28.3","0.00","0.00","16.6","17.92","61.012","89.663","66.579","26.958","156","91"
"2023-09-15","Beijing","Beijing","Municipality","39.9042","116.4074","21.5","15.0","27.9","28.5","0.00","0.00","16.9","18.11","70.475","101.796","72.692","26.958","159","95"
"2023-09-16","Beijing","Beijing","Municipality","39.9042","116.4074","22.7","17.0","28.5","30.4","0.00","0.00","10.3","16.38","118.05","171.538","85.925","29.667","193","132"
