"","date","city_name","province_level_region","city_type","latitude","longitude","temperature_2m_mean_c","temperature_2m_min_c","temperature_2m_max_c","apparent_temperature_max_c","precipitation_sum_mm","rain_sum_mm","wind_speed_10m_max_kmh","shortwave_radiation_sum_mj_m2","pm2_5_mean_ug_m3","pm10_mean_ug_m3","nitrogen_dioxide_mean_ug_m3","ozone_mean_ug_m3","us_aqi_daily_max","european_aqi_daily_max"
"1144","2026-02-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,5.7,3.7,8.4,5.3,0,0,10.5,11.83,62.483,65.967,52.992,26.25,150,85
"1145","2026-02-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,7.2,2.3,12.6,9.9,0,0,9.5,17.76,145.338,149.004,72.492,18.125,213,151
"1146","2026-02-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,8.1,3.2,13.3,9.7,0,0,9.8,11.42,181.108,185.362,81.512,11.667,300,221
"1147","2026-02-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,11.1,4.8,18.1,15.6,0,0,13.5,17.96,82.792,87.371,77.788,25.042,256,185
"1148","2026-02-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,14,8,21.5,18.9,0,0,13.4,18.1,50.492,52.2,60.633,55.667,169,106
"1149","2026-02-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.5,7.9,20.8,19.2,0,0,19.2,17.93,56.883,66.063,59.871,39.792,158,94
"1150","2026-02-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.2,7,14.1,11.1,3,3,16.5,18.01,21.137,25.658,20.962,79.208,151,86
"1151","2026-02-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,8.9,7.7,10.4,8.3,10.9,10.9,14.7,4.76,19.742,22.283,35.988,59.708,73,46
"1152","2026-02-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,8.6,7.3,10.4,8.3,0,0,10.8,8,26.15,32.621,39.762,54.125,81,60
"1153","2026-02-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,11.1,8.2,13.8,12.1,24.4,24.4,15.2,4.21,28.354,31.612,52.358,36.75,87,63
"1154","2026-02-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.4,8.1,12.6,10.5,3.9,3.9,12.9,6.75,25.871,29.046,44.875,45.208,87,63
"1155","2026-02-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.4,7.6,14,12.3,0.2,0.2,11,13.2,39.208,46.575,39.317,49.125,108,71
"1156","2026-03-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,11.9,10.9,13.7,12.2,24,24,14.2,4.68,27.467,31.417,40.608,53.167,110,72
"1157","2026-03-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.2,7.2,11.6,10.6,0.2,0.2,25.1,6.45,24.388,25.138,50.692,27.292,91,64
"1158","2026-03-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,7.5,6.5,9.6,5.7,0.2,0.2,16.8,8.3,13.7,15.121,30.242,52.083,79,58
"1159","2026-03-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,8.7,6.7,11,8.6,0,0,10.2,9.17,22.696,31.221,36.037,56.75,75,48
"1160","2026-03-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,10,7.6,14,13.5,1.9,1.9,9.4,5.85,58.521,70.642,71.992,15.708,152,86
"1161","2026-03-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,7.9,5.2,10.8,6.9,0.1,0.1,16.9,9.96,34.725,46.613,39.571,43.375,154,89
"1162","2026-03-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,6.3,4.3,10.7,7.9,0.4,0.2,12.7,19.04,36.079,43.767,39.221,51,101,69
"1163","2026-03-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,7.3,4.6,11.5,10.4,0,0,9.1,16.2,28.463,34.596,40.412,56.292,101,69
"1164","2026-03-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,7.9,5,11.7,8.8,0,0,17.4,19.27,44.363,52.846,51.717,45.333,122,75
"1165","2026-03-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,6.7,2.2,12.4,10.9,0,0,10.1,20.92,34.467,38.183,57.721,41.292,122,75
"1166","2026-03-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,8.9,4.3,15.4,14.9,0.2,0.2,12.3,18.98,34.658,40.442,49.804,47.833,98,68
"1167","2026-03-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,9.5,5.6,14.5,12.2,0,0,15.4,19.63,46.946,59.867,50.271,48.083,125,76
"1168","2026-03-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,9.4,4.9,16,14,0,0,10.5,21,57.492,71.4,49.383,48.667,158,93
"1169","2026-03-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,11.2,6.2,17.1,14.6,0,0,14.1,20.93,31.917,40.496,33.312,78.792,151,86
"1170","2026-03-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,12.1,8.5,17.2,16.1,0.7,0.7,10.3,13.53,24.188,29.925,43.6,65.208,93,66
"1171","2026-03-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.6,9,13.6,11.5,2.8,2.8,10.7,5.26,43.204,51.258,36.825,64.292,117,74
"1172","2026-03-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.4,8.6,12.7,11.5,7.4,7.4,14.2,4.37,42.467,47.921,40.733,57.417,128,77
"1173","2026-03-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.6,7.7,13.2,12.9,12.1,12.1,13.7,2.92,41.275,42.375,65.633,21.292,119,75
"1174","2026-03-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,9.3,6.7,13.4,11.3,0,0,8.9,18.48,42.875,51.567,57.454,39.417,114,73
"1175","2026-03-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,9.6,6.5,14.6,13.2,0.2,0.2,11.4,15.72,53.85,71.512,68.308,30.333,151,85
"1176","2026-03-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,9.8,4.8,14.9,13.7,0,0,10.7,16.76,58.396,75.704,60.029,41.125,154,89
"1177","2026-03-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.7,8.8,19.8,20.2,0,0,9.7,14.82,48.225,56.158,68.258,30.625,152,87
"1178","2026-03-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.2,11.1,15.5,14.1,0,0,10.3,11.38,30.658,36.496,63.117,38.208,137,80
"1179","2026-03-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,11.7,10.1,14,12.2,9.1,9.1,8.8,5.97,34.275,41.279,59.379,34.167,96,67
"1180","2026-03-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,12.5,9.3,17.7,16.7,0,0,10.1,19.44,58.042,66.521,74.067,24.583,151,86
"1181","2026-03-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,12.7,9.1,16.4,14.5,3,3,8.5,9.12,37.879,42.929,80.392,22.458,152,86
"1182","2026-03-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.9,10.7,18.7,17.4,3.5,3.5,7.5,15.57,56.046,71.879,72.3,31.75,140,81
"1183","2026-03-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,14.6,8.6,21.2,21.1,0,0,10.6,22.07,87.15,115.75,80.275,26.792,186,125
"1184","2026-03-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.1,12.2,21.3,21.8,0,0,13.7,19.12,46.325,67.075,60.821,57.292,173,110
"1185","2026-03-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.8,14,21.7,23.8,20.3,20.3,17.7,8.21,41.5,45.088,64.713,35.292,137,80
"1186","2026-03-31","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.3,10.6,16.7,15.7,10.3,10.3,14.2,9.24,59.796,79.45,63.588,45.708,152,87
"1187","2026-04-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,14.6,10.1,19,18.5,5.4,5.4,9.3,18.46,134.263,171.696,94.921,10.25,204,143
"1188","2026-04-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.6,11.2,22.4,24.2,0,0,14,21.33,127.067,142.217,79.971,35.792,246,178
"1189","2026-04-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.2,14.7,16,16.3,19.6,19.6,16.8,3.05,52.812,60.033,52.429,61,202,142
"1190","2026-04-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.6,12.3,21,21.3,1.3,1.3,17.7,18.94,58.208,71.917,69.862,33.375,156,91
"1191","2026-04-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,18,12,24.7,26.2,0,0,14.5,22.27,61.546,70.067,63.008,62.125,154,89
"1192","2026-04-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.6,13.1,26.8,29,0,0,15.6,15.54,55.792,62.438,72.442,46.083,154,89
"1193","2026-04-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.6,11.4,16.8,14.5,0,0,15.2,22.4,21.142,47.558,28.242,80.167,150,85
"1194","2026-04-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,14,9.6,17.9,16.1,0,0,22.4,20.5,16.412,26.037,30.604,83.125,75,57
"1195","2026-04-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.2,16.2,28.2,29.6,21.9,21.9,22.4,16.13,58.288,60.442,64.562,50,144,83
"1196","2026-04-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.7,15.4,23.9,26.2,5.9,5.9,10.7,18.97,70.346,78.913,83.738,19.5,169,105
"1197","2026-04-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.4,12.9,19.4,18.4,5,5,12.8,9.71,45.9,59.392,55.017,48.833,161,96
"1198","2026-04-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,14.3,12.7,15.8,15.5,8.2,8.2,17.5,4.12,27.35,30.6,33.896,76.917,126,77
"1199","2026-04-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.1,14.6,19.5,20.3,1,1,9.2,10.51,30.304,43.433,52.442,57.958,92,65
"1200","2026-04-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.2,14.3,18.3,19.1,5.2,5.2,8.7,8.39,40.642,45.262,76.592,10.042,112,72
"1201","2026-04-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.6,13.5,20.2,20.8,0.3,0.3,10.7,19.61,39.029,48.037,64.992,37.5,133,79
"1202","2026-04-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.5,14,20.7,20.3,4.2,4.2,12.1,12.83,23.837,29.929,50.571,71.583,109,71
"1203","2026-04-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.4,14.6,21.1,21.1,0.1,0.1,11.3,13.87,40.425,43.879,69.717,33.583,111,72
"1204","2026-04-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.5,13.9,20.5,21.1,0.1,0.1,11.5,20.59,31.192,36.646,58.083,47.292,119,74
"1205","2026-04-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,17,12.9,22,22.4,0,0,15,17.93,45.396,48.808,78.692,27.542,134,79
"1206","2026-04-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.9,12.6,21.5,21.4,0.2,0.2,18.9,13.83,39.421,54.562,54.833,43.25,125,76
"1207","2026-04-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.7,12.3,15.7,13.3,2.8,2.8,13.8,8.96,44.375,100.938,26.692,84.75,134,86
"1208","2026-04-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,16,13.6,19.7,20.9,26.3,26.3,14.8,4.87,22.542,24.671,52.021,50.875,122,80
"1209","2026-04-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.5,12.7,15.1,13.5,4.4,4.4,11.6,5.55,31.946,39.571,55.121,46.958,91,65
"1210","2026-04-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.7,11.4,20.3,21.9,0.2,0.2,7.6,22.36,43.892,49.346,66.504,39.375,123,76
"1211","2026-04-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.2,11.8,21.6,22.6,0,0,10.5,22.67,44.421,53.921,72.704,38.292,130,78
"1212","2026-04-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.7,12.5,23.9,26.5,0,0,10.3,24.9,36.192,39.25,74.775,35.417,122,76
"1213","2026-04-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.3,14.9,28.4,30.3,0.3,0.3,11.1,22.89,42.042,46.458,86.133,36.083,113,73
"1214","2026-04-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.7,12.5,21.5,23.2,13.3,13.3,18.2,3.84,36.863,43.325,58.242,55.25,144,83
"1215","2026-04-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,11.1,10.3,12.2,10.2,28.3,28.3,14.4,3.11,23.858,26.75,40.838,58.917,103,69
"1216","2026-04-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.6,8.8,18.3,17.2,0,0,9.7,25.09,69.504,72.658,73.696,31.958,157,92
"1217","2026-05-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.1,11.3,23.4,24.2,0,0,11.1,25.55,63.45,65.042,91.254,45.5,169,106
"1218","2026-05-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.1,14.7,23.6,24.3,1.5,1.5,16.9,17.61,36.708,37.783,61.154,75.708,156,91
"1219","2026-05-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.9,14.6,21.1,20.8,7.9,7.9,21.5,12.03,68.567,69.671,91.613,29.458,164,100
"1220","2026-05-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,18.3,13.2,23.9,24.9,0,0,8.3,20.6,59.546,66.554,91,21.208,159,95
"1221","2026-05-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.9,15.3,25.9,26.3,0,0,14.2,25.41,37.15,48.575,53.888,54.875,153,88
"1222","2026-05-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.8,16.2,25.5,25.7,0,0,14,26.14,16.85,21.808,37.229,86.375,104,70
"1223","2026-05-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.6,16.3,29.1,31.3,0.1,0.1,16.3,17.68,31.171,32.775,60.95,67.167,91,65
"1224","2026-05-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.8,15.3,19.5,16.9,0,0,16.5,11.36,20.783,26.554,43.596,68.833,94,66
"1225","2026-05-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,18,12.1,24,22.6,0,0,13.9,26.81,38.2,43.396,63.604,52.292,114,73
"1226","2026-05-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.5,13.4,25.5,24.3,0,0,14.2,26.18,17.096,19.717,35.417,88.083,107,71
"1227","2026-05-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.8,18,31.9,34.3,0,0,13.1,23.93,20.746,23.138,51.442,60.833,73,46
"1228","2026-05-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.8,19.2,31.4,34.4,4.5,4.5,12.2,23.18,30.95,32.358,62.946,30.75,91,65
"1229","2026-05-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,24,19.4,29.6,32.1,0.6,0.6,10.5,21.21,19.804,22.617,42.296,35.083,93,65
"1230","2026-05-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.3,20.4,29.1,31.1,0.1,0.1,14.2,16.75,16.504,21.692,35.254,49.458,70,40
"1231","2026-05-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.9,19.6,27.8,29.2,0,0,15.2,26.47,21.458,28.442,30.704,81,73,51
"1232","2026-05-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.5,18.8,29,29.5,0,0,18.4,27.28,21.267,27.575,25.842,90.042,76,51
"1233","2026-05-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.9,19.3,29.6,30,0,0,19.5,27.46,19.267,25.454,22.7,83.625,73,47
"1234","2026-05-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.2,20.2,29,29.8,0,0,20,27.14,16.904,22.237,21.812,76.792,69,39
"1235","2026-05-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.7,21.8,29.2,30.7,1.9,1.9,16.1,13.32,24.188,28.383,47.475,46.25,78,55
"1236","2026-05-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.8,22.6,29.1,33.1,30.3,30.3,14.6,13.51,35.604,37.542,71.158,32.708,99,68
"1237","2026-05-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.3,18.5,26.4,29.5,0,0,12.7,19.28,39.15,41.033,60.762,34.333,124,76
"1238","2026-05-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.5,16.9,26.9,31,0.1,0.1,11.5,24.3,23.829,27.967,38.65,82.083,109,71
"1239","2026-05-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.6,20.9,31.8,38.5,2.5,2.5,10.4,23.25,29.05,30.858,56.762,48.958,87,63
"1240","2026-05-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.7,22.1,27.5,31.5,13.4,13.4,16.3,9.57,18.504,20.838,38.675,52.458,89,64
"1241","2026-05-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.9,22.4,30.6,37.8,7.5,7.5,8.3,16.91,32.296,33.313,66.95,41.25,91,65
"1242","2026-05-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.1,25.1,31,37.5,16.6,16.6,12.9,14.69,42.121,42.433,70.229,49.667,127,77
"1243","2026-05-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.6,23.4,28.2,31.9,0.3,0.3,13.7,16.37,36.825,36.937,61.804,13.625,117,74
"1244","2026-05-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,25,22.1,27.7,31.4,2.4,2.4,11.5,19.65,48.375,50.038,74.429,24,138,81
"1245","2026-05-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.3,19.5,26.3,27.6,0,0,10.3,23.88,54.075,68.858,65.521,60.708,154,89
"1246","2026-05-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.7,17.8,28.1,28.6,0,0,8.9,20.23,44.725,53.271,74.946,47.833,146,83
"1247","2026-05-31","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.4,17.2,29.4,29.9,0,0,13.3,29.48,34.029,43.979,50.412,61.625,124,76
"1248","2026-06-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.9,18.8,31.4,35.7,0.1,0.1,12.3,26.55,28.579,35.846,36.038,78.208,97,67
"1249","2026-06-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.2,22.3,32.8,36.4,0,0,13.5,24.22,32.054,37.675,55.558,49.875,93,66
"1250","2026-06-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.8,23.6,33.7,37.1,16,16,11.7,15.36,46.933,49.863,75.867,26.375,122,75
"1251","2026-06-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.1,24,29.1,33.7,23.1,23.1,11.5,17.41,50.937,52.683,66.404,59.708,151,85
"1252","2026-06-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.5,20.7,26.4,30.1,0.1,0.1,13,23.86,25.133,31.492,33.063,90.375,139,81
"1253","2026-06-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.6,19.1,27,28.4,0,0,13.2,22.23,24.867,30.154,39.583,74.375,80,60
"1254","2026-06-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.4,20.1,28.6,31.6,0,0,12.7,25.82,28.092,33.579,40.212,80.125,95,66
"1255","2026-06-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.1,19.4,23.4,23.5,0.6,0.6,14.1,8.95,27.883,34.779,43.15,68.833,86,62
"1256","2026-06-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.2,18.4,25.4,26.9,1.1,1.1,7.8,19.42,34.325,39.162,63.271,40.667,96,67
"1257","2026-06-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.2,15.3,30.9,32.3,0,0,10.9,28.87,54.325,62.225,68.142,58.917,150,85
"1258","2026-06-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.5,19.7,34.5,35.2,0,0,14.5,26.24,39.858,44.142,58.742,68.833,147,83
"1259","2026-06-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.6,21.8,34,34,0,0,14.2,21.27,29.721,36.075,48.538,81.25,111,72
"1260","2026-06-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.1,20.7,26.4,29.1,4.9,4.9,16.5,8.7,18.942,21.9,36.188,72.833,89,64
"1261","2026-06-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.3,20.5,24.2,26.9,6.1,6.1,14.3,7.51,15.162,17.538,20.942,85.292,69,42
"1262","2026-06-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.3,21.7,25.6,28,7.3,7.3,15.2,17,13.733,16.046,23.833,75.083,63,35
"1263","2026-06-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.9,21.9,26.9,30.2,1.6,1.6,14.3,17.4,19.221,21.417,35.263,53.542,65,36
"1264","2026-06-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.3,21.5,29.8,34.7,0.1,0.1,8,19.76,38.167,39.208,69.133,19.042,108,71
"1265","2026-06-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.5,22.8,29.7,35.8,4.1,4.1,9.3,20.57,37.496,38.675,58.742,36.417,109,71
"1266","2026-06-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.3,23.2,30.9,34.4,18,18,17.5,9.82,26.367,27.358,50.137,50.083,105,70
"1267","2026-06-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.4,24.4,29.5,36.3,12.5,12.5,17,17.88,25.663,26.342,58.096,47.833,83,61
"1268","2026-06-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.1,22.7,28,32.7,17.3,17.3,11,17.37,28.025,30.371,47.458,57.167,95,66
"1269","2026-06-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.3,22.1,25.1,29.5,38.2,38.2,18,7.4,23.462,25.463,45.746,51.833,86,62
"1270","2026-06-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.8,22,24.8,28,20.2,20.2,13.9,9.96,18.317,19.571,49.479,46.875,77,54
"1271","2026-06-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.9,21.7,24.6,27.4,23.2,23.2,13,9.82,17.492,19.321,45.608,41.917,70,39
"1272","2026-06-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.1,20.7,25.7,28.1,0.2,0.2,11.1,13.56,24.275,28.158,47.867,47.417,76,52
"1273","2026-06-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.9,19.6,28.4,32.7,0,0,9.1,27.64,41.121,46.438,62.3,53.458,115,73
"1274","2026-06-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.2,20.6,28.7,33.3,0.9,0.9,10,24.55,48.613,55.071,64.121,66.583,139,81
"1275","2026-06-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.6,21.7,30.2,34.9,0.3,0.3,12.8,27.3,32.429,39.787,30.65,99.833,133,79
"1276","2026-06-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.9,23.1,30,33.9,0.5,0.5,12.4,17.34,18.787,22.225,34.275,67.333,94,66
"1277","2026-06-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,25,23.9,27.4,32.4,33.4,33.4,13.7,7.98,31.7,32.029,65.154,17.208,92,65
"1278","2026-07-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.4,23.4,26.3,30.3,22.2,22.2,7.4,7.17,46.442,47.121,75.421,10.958,121,75
"1279","2026-07-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.5,22.6,28.9,34,13.5,13.5,10.1,16.25,54.196,54.546,67.937,18.125,157,92
"1280","2026-07-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.2,24.7,32.1,39.1,16.4,16.4,11.9,17.68,40.567,41.579,72.408,49.292,147,83
"1281","2026-07-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.8,25.1,32.3,38.5,5.1,5.1,8.6,17.85,60.846,60.992,81.288,44.5,154,89
"1282","2026-07-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.7,24.2,30.2,35.2,21.1,21.1,18,12.27,46.271,46.983,54.875,49.542,158,94
"1283","2026-07-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.9,26.2,33.8,39.9,1,1,12.8,23.05,32.142,33.488,54.746,60.5,127,77
"1284","2026-07-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.5,26.7,34.4,41,0,0,15.3,25.66,30.521,31.483,55.896,73,95,68
"1285","2026-07-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.5,26.8,33.5,38.4,3,3,10.6,17.25,41.733,42.708,68.246,56.958,114,73
"1286","2026-07-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.1,26.4,30.7,37.1,7.8,7.8,13.8,12.03,24.596,27.825,50.188,23.125,116,73
"1287","2026-07-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.9,25.6,32.7,38.4,0,0,15.1,25.92,15.479,19.492,24.858,28.417,79,58
"1288","2026-07-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.9,26.8,31.8,36.4,6.1,6.1,31,24.19,12.892,17.504,14.383,39.375,62,31
"1289","2026-07-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.6,26.5,31.2,33.5,10.7,10.7,38.4,19.2,11.742,14.425,11.954,90.042,61,61
"1290","2026-07-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.2,28,33.7,38.8,5.9,5.9,23.1,24.21,15.325,17.329,24.642,77.75,62,51
"1291","2026-07-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.6,27.6,36.7,43.4,0.2,0.2,15.5,25.02,24.696,25.579,40.346,94.792,143,73
"1292","2026-07-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,34.3,29.4,39.4,45.8,0.6,0.6,10.7,26.45,39.142,39.671,61.271,97.25,180,77
"1293","2026-07-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,35,31.2,38.4,42.6,1.3,1.3,11.7,21.8,47.604,48.762,77.767,95.75,182,83
"1294","2026-07-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,35.7,31.4,40.4,45.1,1,1,12.1,25.3,35.279,35.667,54.279,125.833,187,78
"1295","2026-07-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,33,26.7,36.7,41.3,24.2,24.2,14.7,18.45,45.546,46.158,57.096,119.75,199,80
"1296","2026-07-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.7,26.2,35.2,44.1,16.3,16.3,14.2,19.11,63.129,63.8,64.846,107.625,203,94
"1297","2026-07-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.3,26.9,33.3,41.1,17.4,17.4,16.3,17.31,47.833,48.104,60.779,114.167,198,92
"1298","2026-07-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.4,26.3,32.8,41,15.6,15.6,8,19.54,43.975,44.521,85.867,64.25,131,78
"1299","2026-07-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.4,25.9,33.6,41.3,10.9,10.9,11.2,20.57,46.708,48.325,69.808,103.375,163,77
